開催年,開催日付,競馬場コード,開催回次,開催日目,レース番号,枠番,馬番,血統番号,馬名,性別,毛色コード,馬齢,東西所属コード,調教師コード,斤量,ブリンカー仕様区分,騎手コード,騎手見習いコード,馬体重,増減符号,増減差,着順,走破タイム,単勝オッズ,単勝人気,着差,グレードコード,競争種別コード,重量種別コード,競争条件コード,距離,芝ダート,回り方向,コース区分,本賞金,出走頭数,天気コード,芝馬場,ダート馬場,開催年_1走前,開催日付_1走前,競馬場コード_1走前,馬番_1走前,斤量_1走前,ブリンカー仕様区分_1走前,騎手コード_1走前,騎手名_1走前,馬体重_1走前,異常区分コード_1走前,着順_1走前,1コーナー順位_1走前,2コーナー順位_1走前,3コーナー順位_1走前,4コーナー順位_1走前,単勝オッズ_1走前,単勝人気_1走前,ラスト3Fタイム_1走前,着差_1走前,グレードコード_1走前,競争種別コード_1走前,重量種別コード_1走前,距離_1走前,芝ダート_1走前,回り方向_1走前,競争条件コード_1走前,コース区分_1走前,本賞金_1走前,出走頭数_1走前,天気コード_1走前,芝馬場_1走前,ダート馬場_1走前,開催年_2走前,開催日付_2走前,競馬場コード_2走前,馬番_2走前,斤量_2走前,ブリンカー仕様区分_2走前,騎手コード_2走前,騎手名_2走前,馬体重_2走前,異常区分コード_2走前,着順_2走前,1コーナー順位_2走前,2コーナー順位_2走前,3コーナー順位_2走前,4コーナー順位_2走前,単勝オッズ_2走前,単勝人気_2走前,ラスト3Fタイム_2走前,着差_2走前,グレードコード_2走前,競争種別コード_2走前,重量種別コード_2走前,距離_2走前,芝ダート_2走前,回り方向_2走前,競争条件コード_2走前,コース区分_2走前,本賞金_2走前,出走頭数_2走前,天気コード_2走前,芝馬場_2走前,ダート馬場_2走前,開催年_3走前,開催日付_3走前,競馬場コード_3走前,馬番_3走前,斤量_3走前,ブリンカー仕様区分_3走前,騎手コード_3走前,騎手名_3走前,馬体重_3走前,異常区分コード_3走前,着順_3走前,1コーナー順位_3走前,2コーナー順位_3走前,3コーナー順位_3走前,4コーナー順位_3走前,単勝オッズ_3走前,単勝人気_3走前,ラスト3Fタイム_3走前,着差_3走前,グレードコード_3走前,競争種別コード_3走前,重量種別コード_3走前,距離_3走前,芝ダート_3走前,回り方向_3走前,競争条件コード_3走前,コース区分_3走前,本賞金_3走前,出走頭数_3走前,天気コード_3走前,芝馬場_3走前,ダート馬場_3走前
2019,309,6,2,5,11,3,4,2013105336,アッフィラート,2,3,6,2,1055,510,0,1169,0,0,,0,0,0,0,0,0,C,14,1,999,1800,s,R,A,360000,0,0,0,0,2019.0,119.0,6.0,4.0,550.0,0.0,1043.0,北村宏司,448.0,0.0,2.0,9.0,9.0,10.0,10.0,110.0,5.0,338.0,2.0,E,14.0,4.0,1800.0,,R,16.0,C,182000.0,14.0,1.0,1.0,0.0,2018.0,1209.0,6.0,11.0,530.0,0.0,1122.0,三浦皇成,446.0,0.0,3.0,8.0,8.0,8.0,6.0,48.0,3.0,346.0,1.0,E,13.0,1.0,1800.0,,R,16.0,A,182000.0,12.0,2.0,1.0,0.0,2018.0,1117.0,5.0,4.0,550.0,0.0,5473.0,Ｃ．デム,446.0,0.0,4.0,0.0,0.0,7.0,6.0,110.0,6.0,339.0,5.0,E,13.0,4.0,1600.0,,L,16.0,C,182000.0,11.0,1.0,1.0,0.0
2019,309,6,2,5,11,4,5,2013102955,クロコスミア,2,4,6,2,1016,550,0,5203,0,0,,0,0,0,0,0,0,C,14,1,999,1800,s,R,A,360000,0,0,0,0,2018.0,1111.0,8.0,9.0,560.0,0.0,5203.0,岩田康誠,436.0,0.0,2.0,1.0,1.0,1.0,1.0,418.0,9.0,347.0,0.0,A,13.0,4.0,2200.0,,R,999.0,B,1050000.0,17.0,1.0,1.0,0.0,2018.0,1013.0,5.0,1.0,550.0,0.0,5203.0,岩田康誠,432.0,0.0,5.0,0.0,2.0,2.0,2.0,163.0,6.0,338.0,5.0,B,13.0,2.0,1800.0,,L,999.0,A,550000.0,11.0,2.0,1.0,0.0,2018.0,819.0,1.0,6.0,550.0,0.0,1025.0,勝浦正樹,430.0,0.0,8.0,5.0,5.0,4.0,3.0,526.0,11.0,377.0,7.0,B,13.0,4.0,2000.0,,R,999.0,C,700000.0,16.0,2.0,2.0,0.0
2019,309,6,2,5,11,4,6,2015110077,ランドネ,2,3,4,2,1053,530,0,5386,0,0,,0,0,0,0,0,0,C,14,1,999,1800,s,R,A,360000,0,0,0,0,2019.0,126.0,7.0,8.0,530.0,0.0,5386.0,戸崎圭太,512.0,0.0,3.0,1.0,1.0,1.0,1.0,77.0,4.0,344.0,1.0,C,14.0,1.0,2000.0,,L,999.0,B,360000.0,14.0,1.0,1.0,0.0,2018.0,1111.0,8.0,7.0,530.0,0.0,5473.0,Ｃ．デム,506.0,0.0,1.0,0.0,0.0,1.0,1.0,42.0,2.0,341.0,0.0,E,13.0,4.0,1800.0,,R,16.0,B,182000.0,8.0,1.0,1.0,0.0,2018.0,1014.0,8.0,4.0,550.0,0.0,5386.0,戸崎圭太,506.0,0.0,6.0,3.0,3.0,3.0,2.0,622.0,8.0,354.0,6.0,A,12.0,3.0,2000.0,,R,999.0,A,1000000.0,17.0,1.0,1.0,0.0
2019,309,6,2,5,11,5,7,2013103682,フロンテアクイーン,2,3,6,1,399,540,0,1122,0,0,,0,0,0,0,0,0,C,14,1,999,1800,s,R,A,360000,0,0,0,0,2018.0,1215.0,6.0,13.0,550.0,0.0,5575.0,マーフィ,474.0,0.0,4.0,0.0,3.0,2.0,2.0,83.0,4.0,358.0,2.0,C,13.0,1.0,1600.0,,R,999.0,A,360000.0,16.0,1.0,1.0,0.0,2018.0,1111.0,8.0,2.0,560.0,0.0,663.0,蛯名正義,476.0,0.0,7.0,7.0,7.0,7.0,7.0,258.0,7.0,347.0,6.0,A,13.0,4.0,2200.0,,R,999.0,B,1050000.0,17.0,1.0,1.0,0.0,2018.0,1013.0,5.0,2.0,540.0,0.0,663.0,蛯名正義,474.0,0.0,3.0,0.0,5.0,5.0,6.0,215.0,7.0,329.0,1.0,B,13.0,2.0,1800.0,,L,999.0,A,550000.0,11.0,2.0,1.0,0.0
2019,309,6,2,5,11,5,8,2013103582,レイホーロマンス,2,3,6,2,362,510,0,422,0,0,,0,0,0,0,0,0,C,14,1,999,1800,s,R,A,360000,0,0,0,0,2019.0,126.0,7.0,2.0,520.0,0.0,1116.0,藤岡康太,428.0,0.0,7.0,11.0,11.0,10.0,10.0,198.0,7.0,339.0,5.0,C,14.0,1.0,2000.0,,L,999.0,B,360000.0,14.0,1.0,1.0,0.0,2018.0,1208.0,7.0,9.0,510.0,0.0,1127.0,丸山元気,424.0,0.0,4.0,13.0,13.0,13.0,14.0,210.0,8.0,355.0,8.0,C,13.0,1.0,2000.0,,L,999.0,A,410000.0,14.0,1.0,1.0,0.0,2018.0,1111.0,8.0,3.0,560.0,0.0,1014.0,福永祐一,426.0,0.0,13.0,11.0,12.0,10.0,11.0,1107.0,12.0,347.0,10.0,A,13.0,4.0,2200.0,,R,999.0,B,1050000.0,17.0,1.0,1.0,0.0
2019,309,6,2,5,11,6,9,2015104671,ウラヌスチャーム,2,4,4,1,1086,530,0,5517,0,0,,0,0,0,0,0,0,C,14,1,999,1800,s,R,A,360000,0,0,0,0,2019.0,126.0,7.0,9.0,530.0,0.0,1102.0,北村友一,500.0,0.0,4.0,5.0,6.0,5.0,6.0,59.0,3.0,339.0,2.0,C,14.0,1.0,2000.0,,L,999.0,B,360000.0,14.0,1.0,1.0,0.0,2019.0,106.0,6.0,12.0,540.0,0.0,5575.0,マーフィ,500.0,0.0,1.0,8.0,7.0,7.0,6.0,26.0,1.0,343.0,0.0,E,14.0,4.0,2200.0,,R,16.0,C,182000.0,12.0,2.0,1.0,0.0,2018.0,916.0,9.0,14.0,540.0,0.0,1093.0,藤岡佑介,494.0,0.0,5.0,0.0,0.0,14.0,14.0,113.0,6.0,332.0,4.0,B,12.0,3.0,1800.0,,R,999.0,A,520000.0,15.0,2.0,1.0,0.0
2019,309,6,2,5,11,6,10,2013106329,デンコウアンジュ,2,4,6,2,1095,540,0,663,0,0,,0,0,0,0,0,0,C,14,1,999,1800,s,R,A,360000,0,0,0,0,2018.0,1215.0,6.0,6.0,550.0,0.0,641.0,柴田善臣,462.0,0.0,3.0,0.0,13.0,15.0,15.0,583.0,13.0,343.0,1.0,C,13.0,1.0,1600.0,,R,999.0,A,360000.0,16.0,1.0,1.0,0.0,2018.0,1124.0,5.0,1.0,540.0,0.0,663.0,蛯名正義,456.0,0.0,6.0,0.0,0.0,12.0,11.0,376.0,9.0,323.0,1.0,E,13.0,2.0,1600.0,,L,999.0,C,230000.0,14.0,1.0,1.0,0.0,2018.0,513.0,5.0,17.0,550.0,0.0,663.0,蛯名正義,448.0,0.0,12.0,0.0,0.0,11.0,11.0,330.0,11.0,340.0,10.0,A,14.0,4.0,1600.0,,L,999.0,B,1050000.0,18.0,3.0,2.0,0.0
2019,309,6,2,5,11,7,11,2014106151,フローレスマジック,2,3,5,1,1126,530,0,1077,0,0,,0,0,0,0,0,0,C,14,1,999,1800,s,R,A,360000,0,0,0,0,2018.0,1215.0,6.0,5.0,540.0,0.0,5339.0,ルメール,480.0,0.0,11.0,0.0,13.0,11.0,11.0,39.0,2.0,348.0,4.0,C,13.0,1.0,1600.0,,R,999.0,A,360000.0,16.0,1.0,1.0,0.0,2018.0,1104.0,8.0,2.0,550.0,0.0,5339.0,ルメール,470.0,0.0,1.0,0.0,0.0,7.0,8.0,20.0,1.0,334.0,-1.0,E,13.0,4.0,1600.0,,R,16.0,B,182000.0,8.0,2.0,1.0,0.0,2018.0,917.0,6.0,5.0,550.0,0.0,5339.0,ルメール,468.0,0.0,1.0,4.0,4.0,2.0,2.0,15.0,1.0,338.0,-1.0,E,13.0,4.0,1800.0,,R,10.0,B,150000.0,10.0,2.0,1.0,0.0
2019,309,6,2,5,11,7,12,2013101453,ウインファビラス,2,7,6,1,1048,520,0,1085,0,0,,0,0,0,0,0,0,C,14,1,999,1800,s,R,A,360000,0,0,0,0,2019.0,113.0,6.0,2.0,540.0,0.0,1009.0,柴田大知,480.0,0.0,8.0,0.0,4.0,5.0,5.0,235.0,8.0,357.0,7.0,E,14.0,2.0,1600.0,,R,999.0,C,250000.0,14.0,1.0,1.0,0.0,2018.0,1209.0,6.0,4.0,530.0,0.0,422.0,内田博幸,478.0,0.0,1.0,2.0,2.0,3.0,2.0,143.0,7.0,353.0,0.0,E,13.0,1.0,1800.0,,R,16.0,A,182000.0,12.0,2.0,1.0,0.0,2018.0,505.0,8.0,2.0,550.0,0.0,1032.0,池添謙一,460.0,0.0,6.0,0.0,0.0,3.0,3.0,307.0,7.0,347.0,6.0,E,14.0,4.0,1800.0,,R,16.0,C,182000.0,9.0,1.0,1.0,0.0
2019,309,6,2,5,11,8,13,2015103383,ミッキーチャーム,2,3,4,2,1137,550,0,1088,0,0,,0,0,0,0,0,0,C,14,1,999,1800,s,R,A,360000,0,0,0,0,2018.0,1014.0,8.0,13.0,550.0,0.0,1088.0,川田将雅,452.0,0.0,2.0,1.0,1.0,1.0,1.0,156.0,5.0,354.0,2.0,A,12.0,3.0,2000.0,,R,999.0,A,1000000.0,17.0,1.0,1.0,0.0,2018.0,805.0,1.0,1.0,520.0,0.0,660.0,横山典弘,450.0,0.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,362.0,-6.0,E,13.0,1.0,1800.0,,R,10.0,A,150000.0,9.0,1.0,1.0,0.0,2018.0,722.0,2.0,10.0,520.0,0.0,1122.0,三浦皇成,454.0,0.0,1.0,2.0,2.0,2.0,2.0,25.0,2.0,341.0,-6.0,,13.0,4.0,1800.0,,R,5.0,B,75000.0,10.0,1.0,1.0,0.0
2019,309,6,2,5,11,8,14,2013105322,ワンブレスアウェイ,2,4,6,1,1079,540,0,1092,0,0,,0,0,0,0,0,0,C,14,1,999,1800,s,R,A,360000,0,0,0,0,2019.0,126.0,7.0,5.0,540.0,0.0,1092.0,津村明秀,496.0,0.0,1.0,4.0,4.0,4.0,4.0,318.0,8.0,339.0,-1.0,C,14.0,1.0,2000.0,,L,999.0,B,360000.0,14.0,1.0,1.0,0.0,2018.0,1111.0,8.0,14.0,560.0,0.0,1092.0,津村明秀,486.0,0.0,11.0,14.0,14.0,16.0,16.0,2022.0,13.0,342.0,9.0,A,13.0,4.0,2200.0,,R,999.0,B,1050000.0,17.0,1.0,1.0,0.0,2018.0,1014.0,5.0,4.0,550.0,0.0,1092.0,津村明秀,490.0,0.0,3.0,0.0,6.0,6.0,5.0,64.0,4.0,340.0,2.0,E,13.0,2.0,2000.0,,L,999.0,A,240000.0,10.0,1.0,1.0,0.0
2019,309,6,2,5,12,1,1,2015102594,ゲンパチカイナル,1,3,4,1,1027,570,0,1096,0,0,,0,0,0,0,0,0,,14,4,10,1800,d,R,,110000,0,0,0,0,2019.0,211.0,5.0,13.0,570.0,0.0,1096.0,大野拓弥,478.0,0.0,4.0,0.0,0.0,14.0,12.0,82.0,4.0,375.0,7.0,,14.0,4.0,1600.0,,L,10.0,,110000.0,16.0,2.0,0.0,1.0,2018.0,506.0,5.0,10.0,560.0,0.0,5339.0,ルメール,474.0,0.0,1.0,0.0,0.0,2.0,2.0,21.0,1.0,370.0,-6.0,,12.0,3.0,1600.0,,L,5.0,,72000.0,14.0,1.0,0.0,1.0,2018.0,415.0,6.0,10.0,560.0,0.0,666.0,武豊,474.0,0.0,2.0,4.0,3.0,3.0,4.0,45.0,2.0,387.0,3.0,,12.0,3.0,1800.0,,R,5.0,,72000.0,11.0,2.0,0.0,2.0
2019,309,6,2,5,12,1,2,2014100933,ダウンザライン,1,7,5,1,1125,570,0,660,0,0,,0,0,0,0,0,0,,14,4,10,1800,d,R,,110000,0,0,0,0,2019.0,126.0,5.0,7.0,570.0,0.0,660.0,横山典弘,480.0,0.0,6.0,9.0,9.0,9.0,7.0,126.0,4.0,379.0,15.0,,14.0,4.0,2100.0,,L,10.0,,110000.0,11.0,1.0,0.0,1.0,2019.0,114.0,6.0,11.0,570.0,0.0,660.0,横山典弘,480.0,0.0,1.0,12.0,12.0,13.0,10.0,101.0,6.0,388.0,-6.0,,14.0,4.0,1800.0,,R,5.0,,75000.0,16.0,1.0,0.0,1.0,2018.0,1215.0,6.0,12.0,570.0,0.0,660.0,横山典弘,476.0,0.0,3.0,11.0,11.0,9.0,9.0,93.0,3.0,387.0,3.0,,13.0,4.0,1800.0,,R,5.0,,75000.0,16.0,1.0,0.0,1.0
2019,309,6,2,5,12,2,3,2015104641,レッドフレイ,1,4,4,1,1126,570,0,1088,0,0,,0,0,0,0,0,0,,14,4,10,1800,d,R,,110000,0,0,0,0,2018.0,1201.0,6.0,15.0,560.0,0.0,5495.0,ビュイッ,470.0,0.0,1.0,2.0,2.0,3.0,3.0,24.0,1.0,374.0,-8.0,,13.0,4.0,1800.0,,R,5.0,,75000.0,15.0,1.0,0.0,1.0,2018.0,811.0,4.0,15.0,560.0,0.0,1043.0,北村宏司,470.0,0.0,1.0,3.0,3.0,2.0,2.0,92.0,3.0,383.0,-5.0,,12.0,3.0,1800.0,,L,703.0,,50000.0,15.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,309,6,2,5,12,2,4,2014104192,オールウェイズゼア,1,4,5,1,1014,540,0,1167,3,0,,0,0,0,0,0,0,,14,4,10,1800,d,R,,110000,0,0,0,0,2019.0,216.0,5.0,15.0,540.0,0.0,1167.0,木幡育也,486.0,0.0,1.0,0.0,0.0,5.0,5.0,57.0,4.0,369.0,0.0,,14.0,4.0,1600.0,,L,5.0,,75000.0,15.0,1.0,0.0,1.0,2019.0,203.0,7.0,3.0,540.0,0.0,1167.0,木幡育也,486.0,0.0,4.0,3.0,3.0,3.0,3.0,80.0,4.0,372.0,6.0,,14.0,4.0,1800.0,,L,5.0,,75000.0,12.0,2.0,0.0,2.0,2019.0,120.0,7.0,2.0,550.0,0.0,1170.0,横山武史,484.0,0.0,2.0,6.0,6.0,5.0,4.0,75.0,3.0,385.0,16.0,,14.0,4.0,1800.0,,L,5.0,,75000.0,14.0,2.0,0.0,1.0
2019,309,6,2,5,12,3,5,2014105562,ダイワエトワール,2,4,5,1,1097,550,0,1122,0,0,,0,0,0,0,0,0,,14,4,10,1800,d,R,,110000,0,0,0,0,2018.0,609.0,5.0,14.0,550.0,0.0,1122.0,三浦皇成,518.0,0.0,1.0,0.0,0.0,2.0,1.0,14.0,1.0,362.0,-2.0,,13.0,4.0,1600.0,,L,5.0,,75000.0,16.0,1.0,0.0,1.0,2018.0,505.0,5.0,8.0,550.0,0.0,1122.0,三浦皇成,510.0,0.0,2.0,0.0,0.0,1.0,1.0,27.0,1.0,369.0,1.0,,14.0,4.0,1600.0,,L,10.0,,105000.0,14.0,1.0,0.0,1.0,2018.0,324.0,6.0,4.0,550.0,0.0,1122.0,三浦皇成,504.0,0.0,2.0,1.0,1.0,1.0,1.0,72.0,4.0,371.0,0.0,,14.0,4.0,1800.0,,R,10.0,,105000.0,12.0,2.0,0.0,2.0
2019,309,6,2,5,12,3,6,2015100299,ワカミヤオウジ,1,6,4,1,1127,570,1,1075,0,0,,0,0,0,0,0,0,,14,4,10,1800,d,R,,110000,0,0,0,0,2019.0,114.0,6.0,1.0,560.0,1.0,5575.0,マーフィ,496.0,0.0,8.0,9.0,10.0,10.0,11.0,204.0,7.0,394.0,12.0,E,14.0,4.0,1800.0,,R,10.0,,150000.0,14.0,1.0,0.0,1.0,2018.0,1202.0,6.0,15.0,560.0,0.0,1075.0,田辺裕信,498.0,0.0,14.0,8.0,6.0,3.0,6.0,37.0,2.0,390.0,20.0,E,13.0,4.0,1800.0,,R,10.0,,150000.0,15.0,2.0,0.0,1.0,2018.0,715.0,2.0,4.0,540.0,0.0,1075.0,田辺裕信,484.0,0.0,9.0,12.0,12.0,11.0,11.0,85.0,4.0,382.0,23.0,E,13.0,4.0,1700.0,,R,10.0,,150000.0,14.0,1.0,0.0,2.0
2019,309,6,2,5,12,4,7,2014105534,プリエンプト,2,1,5,1,1086,550,0,5517,0,0,,0,0,0,0,0,0,,14,4,10,1800,d,R,,110000,0,0,0,0,2019.0,112.0,6.0,11.0,550.0,0.0,5517.0,ミナリク,490.0,0.0,1.0,3.0,3.0,3.0,2.0,118.0,5.0,391.0,0.0,,14.0,4.0,1800.0,,R,5.0,,75000.0,16.0,2.0,0.0,1.0,2018.0,818.0,1.0,10.0,550.0,0.0,1116.0,藤岡康太,476.0,0.0,9.0,3.0,3.0,2.0,2.0,300.0,8.0,398.0,21.0,,13.0,4.0,1700.0,,R,5.0,,75000.0,13.0,1.0,0.0,2.0,2018.0,519.0,5.0,14.0,550.0,0.0,422.0,内田博幸,470.0,0.0,3.0,0.0,0.0,1.0,1.0,56.0,3.0,382.0,5.0,,14.0,4.0,1600.0,,L,5.0,,75000.0,14.0,1.0,0.0,1.0
2019,309,6,2,5,12,4,8,2014103124,ジュニエーブル,1,3,5,1,437,570,0,641,0,0,,0,0,0,0,0,0,,14,4,10,1800,d,R,,110000,0,0,0,0,2019.0,210.0,5.0,11.0,570.0,0.0,641.0,柴田善臣,446.0,0.0,12.0,5.0,6.0,10.0,13.0,235.0,6.0,392.0,21.0,,14.0,4.0,2100.0,,L,10.0,,110000.0,16.0,1.0,0.0,2.0,2019.0,114.0,6.0,11.0,570.0,0.0,641.0,柴田善臣,448.0,0.0,4.0,11.0,10.0,10.0,8.0,857.0,13.0,387.0,4.0,E,14.0,4.0,1800.0,,R,10.0,,150000.0,14.0,1.0,0.0,1.0,2018.0,1223.0,9.0,7.0,560.0,0.0,1160.0,荻野極,448.0,0.0,8.0,5.0,5.0,3.0,5.0,327.0,7.0,367.0,14.0,,13.0,4.0,1800.0,,R,10.0,,105000.0,16.0,2.0,0.0,2.0
2019,309,6,2,5,12,5,9,2014104248,ホノカ,2,3,5,1,1052,530,1,1158,2,0,,0,0,0,0,0,0,,14,4,10,1800,d,R,,110000,0,0,0,0,2019.0,216.0,5.0,6.0,530.0,1.0,1158.0,野中悠太,480.0,0.0,1.0,0.0,0.0,2.0,2.0,146.0,8.0,375.0,-1.0,,14.0,4.0,1400.0,,L,5.0,,75000.0,16.0,1.0,0.0,1.0,2019.0,127.0,7.0,2.0,530.0,1.0,1170.0,横山武史,480.0,0.0,3.0,1.0,1.0,1.0,1.0,262.0,7.0,380.0,5.0,,14.0,4.0,1800.0,,L,5.0,,75000.0,10.0,1.0,0.0,1.0,2019.0,112.0,6.0,5.0,550.0,1.0,689.0,江田照男,492.0,0.0,12.0,1.0,1.0,1.0,1.0,1505.0,12.0,407.0,14.0,,14.0,4.0,1800.0,,R,5.0,,75000.0,16.0,2.0,0.0,1.0
2019,309,6,2,5,12,5,10,2015101912,デルマカルヴァドス,1,3,4,1,1114,560,0,1169,1,0,,0,0,0,0,0,0,,14,4,10,1800,d,R,,110000,0,0,0,0,2019.0,216.0,10.0,2.0,560.0,0.0,1117.0,丸田恭介,506.0,0.0,8.0,16.0,16.0,16.0,14.0,523.0,13.0,377.0,8.0,E,14.0,4.0,1700.0,,R,10.0,,150000.0,16.0,1.0,0.0,2.0,2019.0,119.0,6.0,8.0,530.0,0.0,1096.0,大野拓弥,500.0,0.0,7.0,11.0,11.0,12.0,12.0,368.0,9.0,385.0,8.0,E,14.0,1.0,1800.0,,R,10.0,,150000.0,14.0,1.0,0.0,1.0,2018.0,922.0,6.0,3.0,540.0,0.0,1169.0,武藤雅,484.0,0.0,10.0,7.0,7.0,8.0,8.0,1964.0,12.0,385.0,18.0,E,13.0,4.0,1800.0,,R,10.0,,150000.0,16.0,2.0,0.0,2.0
2019,309,6,2,5,12,6,11,2014105796,ジュンスターホース,1,1,5,1,1118,570,1,5386,0,0,,0,0,0,0,0,0,,14,4,10,1800,d,R,,110000,0,0,0,0,2018.0,1028.0,5.0,2.0,570.0,1.0,1088.0,川田将雅,468.0,0.0,10.0,0.0,0.0,4.0,3.0,98.0,5.0,377.0,10.0,E,13.0,4.0,1600.0,,L,10.0,,150000.0,15.0,1.0,0.0,1.0,2018.0,1006.0,5.0,16.0,570.0,1.0,5509.0,モレイラ,472.0,0.0,5.0,0.0,0.0,8.0,8.0,22.0,1.0,364.0,7.0,E,13.0,4.0,1600.0,,L,10.0,,150000.0,16.0,1.0,0.0,2.0,2018.0,812.0,4.0,13.0,570.0,1.0,5212.0,Ｍ．デム,470.0,0.0,1.0,6.0,7.0,6.0,4.0,16.0,1.0,368.0,-5.0,,13.0,4.0,1800.0,,L,5.0,,75000.0,15.0,1.0,0.0,1.0
2019,309,6,2,5,12,6,12,2015101209,レオアルティメット,1,1,4,1,1106,570,0,689,0,0,,0,0,0,0,0,0,,14,4,10,1800,d,R,,110000,0,0,0,0,2019.0,302.0,6.0,11.0,570.0,0.0,689.0,江田照男,542.0,0.0,1.0,1.0,1.0,1.0,1.0,53.0,3.0,387.0,-1.0,,14.0,4.0,1800.0,,R,5.0,,75000.0,16.0,1.0,0.0,2.0,2019.0,114.0,6.0,7.0,560.0,0.0,689.0,江田照男,536.0,0.0,3.0,1.0,1.0,1.0,1.0,34.0,1.0,405.0,6.0,,14.0,4.0,1800.0,,R,5.0,,75000.0,16.0,1.0,0.0,1.0,2018.0,1223.0,6.0,8.0,560.0,0.0,689.0,江田照男,538.0,0.0,3.0,1.0,1.0,1.0,1.0,50.0,4.0,389.0,2.0,,13.0,4.0,1800.0,,R,5.0,,75000.0,16.0,2.0,0.0,1.0
2019,309,6,2,5,12,7,13,2015101257,エピックアン,1,7,4,1,1124,570,0,1077,0,0,,0,0,0,0,0,0,,14,4,10,1800,d,R,,110000,0,0,0,0,2019.0,211.0,5.0,4.0,570.0,0.0,422.0,内田博幸,506.0,0.0,7.0,0.0,0.0,11.0,12.0,177.0,6.0,379.0,11.0,,14.0,4.0,1600.0,,L,10.0,,110000.0,16.0,2.0,0.0,1.0,2018.0,1202.0,6.0,3.0,560.0,0.0,5495.0,ビュイッ,502.0,0.0,10.0,3.0,4.0,5.0,4.0,33.0,1.0,381.0,12.0,E,13.0,4.0,1800.0,,R,10.0,,150000.0,15.0,2.0,0.0,1.0,2018.0,1028.0,5.0,7.0,550.0,0.0,1075.0,田辺裕信,488.0,0.0,4.0,0.0,0.0,12.0,10.0,215.0,9.0,369.0,7.0,E,13.0,4.0,1600.0,,L,10.0,,150000.0,15.0,1.0,0.0,1.0
2019,309,6,2,5,12,7,14,2015105520,ガウラミディ,2,1,4,2,1159,550,0,422,0,0,,0,0,0,0,0,0,,14,4,10,1800,d,R,,110000,0,0,0,0,2018.0,1223.0,9.0,9.0,540.0,0.0,1102.0,北村友一,508.0,0.0,13.0,9.0,9.0,10.0,11.0,886.0,10.0,374.0,24.0,,13.0,4.0,1800.0,,R,10.0,,105000.0,16.0,2.0,0.0,2.0,2018.0,1208.0,9.0,8.0,540.0,0.0,1037.0,太宰啓介,508.0,0.0,1.0,2.0,2.0,2.0,2.0,328.0,6.0,380.0,-4.0,,13.0,4.0,1800.0,,R,5.0,,75000.0,10.0,1.0,0.0,1.0,2018.0,922.0,9.0,11.0,520.0,1.0,1130.0,高倉稜,496.0,0.0,11.0,15.0,15.0,16.0,15.0,2520.0,15.0,379.0,24.0,,13.0,4.0,2000.0,,R,5.0,,75000.0,16.0,1.0,0.0,4.0
2019,309,6,2,5,12,8,15,2012103204,ダイワインパルス,1,3,7,1,420,550,1,1161,2,0,,0,0,0,0,0,0,,14,4,10,1800,d,R,,110000,0,0,0,0,2019.0,202.0,5.0,13.0,570.0,0.0,1043.0,北村宏司,494.0,0.0,12.0,0.0,0.0,12.0,11.0,190.0,6.0,371.0,16.0,,14.0,4.0,1600.0,,L,10.0,,110000.0,16.0,1.0,0.0,2.0,2018.0,1228.0,6.0,4.0,570.0,0.0,1170.0,横山武史,494.0,0.0,4.0,10.0,10.0,10.0,8.0,56.0,2.0,400.0,8.0,E,13.0,4.0,1800.0,,R,10.0,,150000.0,14.0,1.0,0.0,1.0,2018.0,1028.0,5.0,9.0,570.0,0.0,5386.0,戸崎圭太,486.0,0.0,5.0,0.0,0.0,6.0,6.0,62.0,3.0,373.0,8.0,E,13.0,4.0,1600.0,,L,10.0,,150000.0,15.0,1.0,0.0,1.0
2019,309,6,2,5,12,8,16,2014102395,ペイシャボム,1,3,5,1,1056,540,0,1173,3,0,,0,0,0,0,0,0,,14,4,10,1800,d,R,,110000,0,0,0,0,2019.0,210.0,5.0,7.0,540.0,0.0,1173.0,山田敬士,486.0,0.0,1.0,0.0,0.0,3.0,3.0,206.0,5.0,362.0,0.0,,14.0,4.0,1600.0,,L,5.0,,75000.0,16.0,1.0,0.0,2.0,2018.0,1118.0,5.0,10.0,570.0,0.0,5411.0,桑村真明,496.0,0.0,11.0,0.0,0.0,3.0,3.0,348.0,10.0,397.0,20.0,,13.0,4.0,1600.0,,L,5.0,,75000.0,16.0,2.0,0.0,1.0,2018.0,1028.0,4.0,5.0,550.0,0.0,1164.0,藤田菜七,492.0,0.0,7.0,5.0,4.0,9.0,9.0,138.0,5.0,376.0,7.0,,13.0,4.0,1800.0,,L,5.0,,75000.0,12.0,4.0,0.0,3.0
2019,309,7,2,1,1,1,1,2016103953,アイアムピッカピカ,2,4,3,1,1074,540,0,1144,0,0,,0,0,0,0,0,0,,12,3,703,1400,d,L,,50000,0,0,0,0,2019.0,112.0,6.0,8.0,540.0,0.0,1109.0,黛弘人,476.0,0.0,11.0,0.0,16.0,16.0,13.0,189.0,4.0,347.0,14.0,,12.0,3.0,1600.0,,R,701.0,C,60000.0,16.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
